decision_date,EMD,ES,FCE,FDAX,FESX,FSMI,HTW,LFT,NKD,NQ,RTY,SNK,SXF,YAP,YM,CGB,FGBL,FGBM,FGBS,FGBX,LLG,SJB,YXT,YYT,ZT,ZF,ZN,ZB,6A,6B,6C,6E,6J,6M,6N,6S,BRN,CL,GAS,HO,NG,RB,GC,HG,PA,PL,SI,CC,CT,GF,HE,KC,KE,LE,RS,SB,ZC,ZL,ZM,ZS,ZW
1990-10-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.368014936055932e-06,0.0,0.0,0.0,0.0,0.0,0.0,-8.866285974003696e-07,0.0,-1.5563650175840632e-06,6.682447604367795e-06,0.0,-4.078971442637199e-06,-1.9200593453201355e-06,-1.2386443791939935e-06,0.0,8.200736096093629e-07,2.7416813849769883e-06,0.0,1.5026772420159959e-06,0.0,0.0,1.006001187752017e-06,3.584796558160161e-07,5.071083659497106e-07,4.1049699071921993e-07,2.584562176073062e-07,0.0,0.0,-1.7109057587369866e-06,0.0,0.0,-2.1675388305019835e-06,-1.4142889435242016e-06,1.3252622149490955e-06,2.8297149083584665e-06,4.904921520219604e-06,2.5585190625233e-06,-2.0648111134030954e-06,-2.895137041163168e-06,5.06707177914264e-06,-2.270820841773629e-05,-3.123869395522902e-06,-4.92493781221715e-06,5.47194500252607e-06,-4.119463561361862e-06,-2.6944800118832307e-06,0.0
1990-11-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.014934248618894e-06,0.0,0.0,0.0,0.0,0.0,0.0,-1.2915996183259069e-06,0.0,2.1020182114980084e-06,6.682447604367795e-06,0.0,-7.379413638513261e-06,-1.9200593453201355e-06,-1.95675265098198e-06,0.0,1.5457102938782752e-06,5.371732133790921e-06,0.0,8.809097219939877e-07,0.0,0.0,1.8009322961995906e-06,7.812092611070398e-07,5.071083659497106e-07,9.640671229370742e-07,8.54549548304908e-07,0.0,0.0,-2.6752440503837954e-06,2.9007089706005647e-06,0.0,-3.5176696023547034e-06,-1.4142889435242016e-06,2.0493443573781217e-06,2.8297149083584665e-06,7.86998537706642e-06,3.456885277500935e-06,-2.0648111134030954e-06,-9.161695107289134e-06,7.996258414356693e-06,-3.338128310932716e-05,-6.010097518158282e-06,-9.765199311688463e-06,8.479844796626227e-06,-5.572478430129424e-06,-3.611751889648101e-06,0.0
1990-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.203379325213627e-07,0.0,-4.014934248618894e-06,0.0,0.0,0.0,0.0,0.0,0.0,-1.2915996183259069e-06,0.0,2.8813855605462174e-06,6.682447604367795e-06,0.0,5.968114537757361e-06,-1.9200593453201355e-06,-1.95675265098198e-06,0.0,1.5457102938782752e-06,5.371732133790921e-06,0.0,1.526655866672404e-06,0.0,0.0,1.8009322961995906e-06,1.1195996465798294e-06,7.287364253590082e-07,1.336160834626158e-06,5.20724760752128e-07,0.0,0.0,-2.6752440503837954e-06,2.9007089706005647e-06,0.0,-3.5176696023547034e-06,-1.4142889435242016e-06,-5.611229175894831e-06,2.8297149083584665e-06,7.86998537706642e-06,3.456885277500935e-06,-2.0648111134030954e-06,-9.161695107289134e-06,7.996258414356693e-06,-3.338128310932716e-05,-6.010097518158282e-06,-9.765199311688463e-06,8.479844796626227e-06,-5.572478430129424e-06,-3.611751889648101e-06,0.0
1991-01-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.203379325213627e-07,0.0,-2.6943164047672013e-06,0.0,0.0,0.0,0.0,0.0,0.0,1.0984816572561838e-06,0.0,2.8813855605462174e-06,6.682447604367795e-06,0.0,5.968114537757361e-06,3.698196025021392e-06,2.3979723013039272e-06,0.0,1.5457102938782752e-06,5.371732133790921e-06,0.0,1.526655866672404e-06,0.0,0.0,1.8009322961995906e-06,5.653295754841062e-07,-6.085311694608624e-07,5.425019678407158e-07,5.20724760752128e-07,0.0,0.0,-8.925756937569165e-07,2.9007089706005647e-06,0.0,-3.5176696023547034e-06,-1.4142889435242016e-06,0.0,2.8297149083584665e-06,7.86998537706642e-06,3.456885277500935e-06,-2.939745885546782e-06,-9.161695107289134e-06,7.996258414356693e-06,-3.338128310932716e-05,-8.046240150619953e-06,-1.3491432430891732e-05,8.479844796626227e-06,-5.572478430129424e-06,-3.611751889648101e-06,0.0
1991-02-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.203379325213627e-07,0.0,-2.6943164047672013e-06,0.0,0.0,0.0,0.0,0.0,0.0,1.0984816572561838e-06,0.0,2.8813855605462174e-06,6.682447604367795e-06,0.0,5.968114537757361e-06,3.698196025021392e-06,2.3979723013039272e-06,0.0,1.5457102938782752e-06,7.41891304928977e-06,0.0,1.526655866672404e-06,0.0,0.0,1.8009322961995906e-06,7.925792984389518e-07,-6.085311694608624e-07,5.425019678407158e-07,5.20724760752128e-07,0.0,0.0,-8.925756937569165e-07,2.9007089706005647e-06,0.0,-3.5176696023547034e-06,-1.4142889435242016e-06,-6.657164849711105e-06,2.8297149083584665e-06,7.86998537706642e-06,3.456885277500935e-06,-2.939745885546782e-06,-9.161695107289134e-06,7.996258414356693e-06,-1.6565506308091713e-05,-1.5449295270298968e-06,-1.3491432430891732e-05,0.0,-5.572478430129424e-06,-5.125619199196643e-06,-9.714904293636387e-06
1991-03-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.203379325213627e-07,0.0,-1.446837171327177e-06,0.0,0.0,0.0,0.0,0.0,0.0,1.0984816572561838e-06,0.0,2.8813855605462174e-06,6.682447604367795e-06,0.0,5.968114537757361e-06,3.698196025021392e-06,2.3979723013039272e-06,0.0,1.0347430407337907e-06,5.403933444762536e-06,0.0,1.526655866672404e-06,0.0,0.0,1.8009322961995906e-06,7.925792984389518e-07,5.855577837900993e-07,5.425019678407158e-07,5.20724760752128e-07,0.0,0.0,-1.9160972383823125e-07,2.9007089706005647e-06,0.0,-3.5176696023547034e-06,-8.69294977244594e-07,-6.657164849711105e-06,1.6606828101164394e-06,5.4236862753941114e-06,1.5260180629502625e-06,-1.7602838951675836e-06,-6.0553826597644646e-06,3.579436316343666e-06,-1.1707796690330218e-05,-1.5449295270298968e-06,-1.0109734523323572e-05,0.0,-5.572478430129424e-06,-3.6831244898922833e-06,-5.837870277121228e-06
1991-04-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.020889507405768e-06,0.0,-2.3535658131981576e-06,0.0,0.0,0.0,0.0,0.0,0.0,1.0984816572561838e-06,0.0,2.8813855605462174e-06,9.2330237955508e-06,0.0,5.968114537757361e-06,3.698196025021392e-06,2.3979723013039272e-06,0.0,1.0347430407337907e-06,5.403933444762536e-06,0.0,1.526655866672404e-06,0.0,0.0,-1.973243605391589e-07,1.442613856545029e-06,1.022193173427617e-06,1.2172955268770523e-06,8.541426030701401e-07,0.0,0.0,-1.9160972383823125e-07,1.8861091066306188e-06,0.0,-3.5176696023547034e-06,-3.052748828369399e-07,-6.657164849711105e-06,1.6606828101164394e-06,5.4236862753941114e-06,3.4282094794686212e-06,-2.3544136418994995e-06,-6.0553826597644646e-06,7.281304627795573e-06,-7.867705459670177e-06,-8.074052645321766e-07,-1.0109734523323572e-05,-2.4464537274421467e-06,-5.572478430129424e-06,-3.6831244898922833e-06,-5.837870277121228e-06
1991-05-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3882040932711416e-06,0.0,-2.3535658131981576e-06,0.0,0.0,0.0,0.0,0.0,0.0,1.9866927053772245e-06,0.0,1.7910893022961785e-06,9.2330237955508e-06,0.0,5.968114537757361e-06,3.698196025021392e-06,2.3979723013039272e-06,0.0,1.0347430407337907e-06,9.9540199045476e-06,0.0,1.526655866672404e-06,0.0,0.0,-4.2077133302916736e-07,2.391250124044476e-06,2.086771598606791e-06,2.0269718354683235e-06,1.192625440021658e-06,0.0,0.0,0.0,1.8861091066306188e-06,0.0,-3.5176696023547034e-06,0.0,-6.657164849711105e-06,1.6606828101164394e-06,8.050709627213783e-06,3.4282094794686212e-06,-3.266858430328176e-06,-9.847446928924437e-06,7.281304627795573e-06,0.0,-1.4650268122835619e-06,-1.0109734523323572e-05,-2.4464537274421467e-06,-7.745303702206387e-06,-3.6831244898922833e-06,-8.5917749301339e-06
1991-06-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.957679646235508e-07,0.0,-8.998703435731434e-07,0.0,0.0,0.0,0.0,0.0,0.0,1.9866927053772245e-06,0.0,1.0851182403192947e-06,3.7544806265413765e-06,0.0,5.968114537757361e-06,3.698196025021392e-06,2.3979723013039272e-06,0.0,-6.209626408085335e-07,3.1235875218544568e-06,0.0,1.526655866672404e-06,0.0,0.0,-1.865175427123093e-07,2.391250124044476e-06,2.086771598606791e-06,2.0269718354683235e-06,7.347180993352741e-07,-3.7511401024835245e-06,0.0,0.0,-3.149252924021339e-06,0.0,-3.5176696023547034e-06,0.0,-6.657164849711105e-06,1.6606828101164394e-06,3.903690035618726e-06,3.4282094794686212e-06,-1.9143240555538818e-06,-6.040261914269074e-06,7.281304627795573e-06,0.0,0.0,-5.918844167695404e-06,-5.40776199485151e-06,-4.731053543790139e-06,-3.6831244898922833e-06,-4.397865522528443e-06
1991-07-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.639515105043671e-07,0.0,3.145884927443417e-06,0.0,0.0,0.0,0.0,0.0,0.0,1.4339839801161406e-06,0.0,1.0851182403192947e-06,3.7544806265413765e-06,0.0,5.968114537757361e-06,3.698196025021392e-06,2.3979723013039272e-06,0.0,-6.209626408085335e-07,3.1235875218544568e-06,0.0,1.526655866672404e-06,0.0,0.0,0.0,2.391250124044476e-06,0.0,2.0269718354683235e-06,1.6818540203096485e-07,-3.7511401024835245e-06,0.0,0.0,-3.149252924021339e-06,0.0,-3.5176696023547034e-06,0.0,-3.1269245969889854e-06,1.6606828101164394e-06,2.67384121242712e-06,3.4282094794686212e-06,-1.9143240555538818e-06,-3.2199083170628175e-06,4.039499803567124e-06,-3.1234214374535148e-06,2.966870505593403e-06,-2.6240277721808324e-06,-2.8735569133624943e-06,-1.9637852847205075e-06,-8.542548980114709e-07,-2.9251770531800996e-06
1991-08-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4489000274207325e-07,0.0,-4.004589905837393e-07,0.0,0.0,0.0,0.0,0.0,0.0,1.4339839801161406e-06,0.0,1.0851182403192947e-06,3.7544806265413765e-06,0.0,2.7826844919705242e-06,2.1839243780157913e-06,1.7210739145750241e-06,0.0,-2.459070971976475e-07,4.353664371497506e-06,0.0,1.526655866672404e-06,0.0,0.0,0.0,0.0,0.0,1.1544960167482012e-06,3.0403370254326304e-07,-1.6499314797636549e-06,0.0,0.0,-3.149252924021339e-06,0.0,-2.3019244815717757e-06,0.0,-2.1348306761380814e-06,1.6606828101164394e-06,1.2676982833334912e-06,2.4520623120416345e-06,-1.9143240555538818e-06,7.156482953653131e-07,1.5389001087598563e-06,-3.1234214374535148e-06,2.966870505593403e-06,-2.6240277721808324e-06,-2.8735569133624943e-06,-7.77546065090803e-07,-4.807156083089846e-07,-1.6724772177990861e-06
1991-09-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.919920386759369e-07,0.0,2.9013879322182322e-06,0.0,0.0,0.0,0.0,0.0,0.0,2.0823479426956775e-06,0.0,2.7375753908145655e-06,6.828497411807441e-06,0.0,5.584857542695273e-06,4.143500751333146e-06,3.267469090330836e-06,0.0,-1.3190851098685267e-06,2.431045144997176e-06,0.0,0.0,0.0,0.0,0.0,-8.387302856724702e-07,0.0,2.421628842796714e-06,-2.5631686350137725e-06,-2.846271674391904e-06,0.0,0.0,-3.149252924021339e-06,0.0,-2.3019244815717757e-06,0.0,-3.748833495043889e-06,2.4527420557644523e-06,2.06004573845309e-06,3.5911040338041243e-06,-1.9143240555538818e-06,1.3455854127167679e-06,1.5389001087598563e-06,-3.1234214374535148e-06,4.24057658728351e-06,-6.162931276363894e-06,-5.25807617233584e-06,-1.3810401275097349e-06,-1.4680213759536108e-06,-4.6297303451968295e-06
1991-10-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1425730971575615e-06,0.0,2.9013879322182322e-06,0.0,0.0,0.0,0.0,0.0,0.0,2.0823479426956775e-06,0.0,2.7375753908145655e-06,6.828497411807441e-06,0.0,5.584857542695273e-06,4.143500751333146e-06,2.362806669430426e-06,0.0,-1.3190851098685267e-06,2.431045144997176e-06,0.0,2.358136175721411e-06,0.0,0.0,0.0,-3.1740862216150418e-06,-1.4597686281692893e-07,2.421628842796714e-06,-2.5631686350137725e-06,-2.846271674391904e-06,0.0,0.0,4.5661481377083905e-07,0.0,-2.3019244815717757e-06,0.0,-5.298650553637308e-06,-2.0307881473551728e-06,4.371469237711158e-06,3.5911040338041243e-06,-2.5674456346602032e-06,1.3455854127167679e-06,-5.444812392187359e-06,0.0,6.2133774145908e-06,-8.418455113144763e-06,-5.25807617233584e-06,-4.005435876425688e-06,-2.5374916895726863e-06,1.1182903575176172e-06
1991-11-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6155886883894853e-06,0.0,7.239861324876359e-06,0.0,0.0,0.0,0.0,0.0,0.0,2.0823479426956775e-06,0.0,4.286244285426984e-06,6.828497411807441e-06,0.0,1.0357530412013872e-05,5.8007529043571166e-06,3.802224103296064e-06,0.0,-1.3190851098685267e-06,7.980723833620783e-06,0.0,2.358136175721411e-06,0.0,0.0,0.0,-6.281759366693985e-06,6.159444275269465e-06,4.8387578461825076e-06,0.0,-3.881839411631779e-06,0.0,-1.3090004369083016e-06,-6.97822195294046e-06,0.0,-1.5099760481668501e-06,0.0,-9.17127342964063e-06,-4.050390861373603e-06,8.287463528084133e-06,6.308344032479015e-06,-3.6766205488935318e-06,5.511036050808912e-06,-7.963711411506597e-06,0.0,9.939876259168857e-06,-1.404510239294565e-05,-1.1382880430458284e-05,-5.78317311420832e-06,-4.132693467136282e-06,3.92015442301145e-06
1991-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6155886883894853e-06,0.0,2.9163881137810488e-06,0.0,0.0,0.0,0.0,0.0,0.0,2.0823479426956775e-06,0.0,4.286244285426984e-06,5.067758393831864e-06,9.093925499789513e-06,1.0357530412013872e-05,5.8007529043571166e-06,3.802224103296064e-06,0.0,9.766110722701487e-07,4.073188753332435e-06,0.0,3.4467262419715817e-06,0.0,0.0,0.0,-6.281759366693985e-06,-8.570919435784794e-07,4.8387578461825076e-06,-1.964610135345654e-06,-3.881839411631779e-06,0.0,-1.3090004369083016e-06,-6.97822195294046e-06,0.0,-3.389047792333849e-07,0.0,-9.17127342964063e-06,-4.050390861373603e-06,5.6033702628775265e-06,6.308344032479015e-06,-3.6766205488935318e-06,5.511036050808912e-06,-7.963711411506597e-06,0.0,9.939876259168857e-06,-1.404510239294565e-05,-1.1382880430458284e-05,9.271004835265895e-06,-4.132693467136282e-06,3.92015442301145e-06
1992-01-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.2277208873496437e-07,0.0,0.0,-5.679921616686816e-07,0.0,2.9163881137810488e-06,0.0,0.0,0.0,0.0,0.0,0.0,1.4928723606367338e-06,0.0,1.4135259584655628e-06,2.6551213908376966e-06,0.0,3.916741545342718e-06,2.5116437509733403e-06,2.3073617305681766e-06,0.0,-1.0410094787840223e-06,2.232759676016099e-06,0.0,1.127593895129152e-06,0.0,0.0,0.0,1.0010656027654732e-06,-1.3247891089422815e-06,-2.8453202891045598e-06,-1.964610135345654e-06,-2.54367294887247e-06,0.0,-1.941767430144479e-06,-6.97822195294046e-06,0.0,-9.410209771116026e-08,3.841293260623708e-06,-5.961956615779273e-06,-4.050390861373603e-06,2.960614273978027e-06,6.308344032479015e-06,-3.6766205488935318e-06,3.151915218105115e-06,-4.122425499222482e-06,0.0,6.722679339081125e-06,-1.404510239294565e-05,-1.1382880430458284e-05,6.020644729292109e-06,-2.7061075628461054e-06,4.162805205835765e-07
1992-02-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.754392549120172e-07,0.0,0.0,-1.1238774989078186e-06,0.0,4.783927659233493e-06,0.0,0.0,0.0,0.0,0.0,0.0,2.7749436790239927e-06,0.0,1.4135259584655628e-06,2.6551213908376966e-06,0.0,6.014959727641199e-06,3.973096318786434e-06,3.64318300116836e-06,0.0,-1.0410094787840223e-06,5.548834124869984e-06,0.0,2.6872388776290738e-06,0.0,0.0,0.0,-5.791923066804117e-06,-3.589287396241811e-06,-5.717919224205021e-06,-3.668019316557892e-06,-4.138899324357823e-06,0.0,-1.941767430144479e-06,-6.97822195294046e-06,0.0,0.0,0.0,-9.874970298817773e-06,-4.050390861373603e-06,4.568904502043608e-06,-6.609155312621779e-06,-3.6766205488935318e-06,5.739227283907812e-06,-5.816236684028018e-06,0.0,6.722679339081125e-06,-1.404510239294565e-05,-1.1382880430458284e-05,1.100214040264886e-05,-4.128431571082145e-06,4.805662225347363e-06
1992-03-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.754392549120172e-07,0.0,0.0,-1.1238774989078186e-06,0.0,4.783927659233493e-06,0.0,0.0,0.0,0.0,0.0,0.0,2.7749436790239927e-06,0.0,2.511754931731864e-06,7.229930283157357e-06,6.356848953176877e-06,6.014959727641199e-06,3.973096318786434e-06,3.64318300116836e-06,0.0,1.0959779634881976e-06,-7.454150213752909e-06,0.0,2.6872388776290738e-06,0.0,0.0,0.0,-5.791923066804117e-06,-6.248159839342938e-06,-5.717919224205021e-06,-3.668019316557892e-06,-4.138899324357823e-06,0.0,-5.6398997121549475e-06,-9.923925866356025e-06,0.0,0.0,0.0,-9.874970298817773e-06,-4.050390861373603e-06,4.568904502043608e-06,7.034581075882216e-06,-3.6766205488935318e-06,5.739227283907812e-06,-5.816236684028018e-06,0.0,1.0221233979088851e-05,-1.404510239294565e-05,-1.1382880430458284e-05,1.100214040264886e-05,-4.128431571082145e-06,4.805662225347363e-06
1992-04-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.754392549120172e-07,0.0,0.0,-1.1238774989078186e-06,0.0,2.8451928090199654e-06,0.0,0.0,0.0,0.0,0.0,0.0,8.50579772960509e-07,0.0,2.511754931731864e-06,7.229930283157357e-06,6.356848953176877e-06,6.014959727641199e-06,3.973096318786434e-06,3.64318300116836e-06,0.0,7.869293323739388e-07,-7.454150213752909e-06,0.0,2.6872388776290738e-06,0.0,0.0,0.0,5.825276720333439e-07,-6.248159839342938e-06,-5.717919224205021e-06,-3.668019316557892e-06,-4.138899324357823e-06,0.0,-5.6398997121549475e-06,0.0,0.0,0.0,0.0,-9.874970298817773e-06,-4.050390861373603e-06,7.578883789784509e-06,4.2403946302466e-06,-3.6766205488935318e-06,5.739227283907812e-06,-5.816236684028018e-06,0.0,4.229866949553259e-06,-1.404510239294565e-05,-1.1382880430458284e-05,1.100214040264886e-05,-2.9169223090528903e-06,4.805662225347363e-06
1992-05-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.754392549120172e-07,0.0,0.0,-1.1238774989078186e-06,0.0,2.8451928090199654e-06,0.0,0.0,0.0,0.0,0.0,0.0,8.50579772960509e-07,0.0,2.511754931731864e-06,7.229930283157357e-06,4.681695620195008e-06,6.014959727641199e-06,3.973096318786434e-06,3.64318300116836e-06,0.0,2.105523578504134e-06,-5.3029957051186954e-06,0.0,2.6872388776290738e-06,0.0,0.0,2.236897232819972e-06,1.905189030302849e-06,1.1718708652751695e-06,2.3045394525849134e-07,-3.668019316557892e-06,3.2273374857874255e-06,0.0,-5.6398997121549475e-06,0.0,0.0,0.0,0.0,-9.874970298817773e-06,-1.935063494594634e-06,7.578883789784509e-06,6.35560970656453e-06,-3.6766205488935318e-06,5.739227283907812e-06,-8.344834911598757e-06,-5.3847223018262143e-05,6.947642862267112e-06,-1.0152585312881339e-05,-1.1382880430458284e-05,6.408446136181637e-06,-2.028629328942836e-06,4.805662225347363e-06
1992-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.754392549120172e-07,0.0,0.0,-1.1238774989078186e-06,0.0,2.8451928090199654e-06,0.0,0.0,0.0,0.0,0.0,0.0,1.3127833009035368e-06,0.0,2.511754931731864e-06,7.229930283157357e-06,4.681695620195008e-06,6.014959727641199e-06,3.973096318786434e-06,3.64318300116836e-06,0.0,2.105523578504134e-06,-7.409011771726959e-06,0.0,1.8284467528455685e-06,0.0,0.0,2.236897232819972e-06,1.905189030302849e-06,-5.4734201469946505e-06,-6.997666146562495e-06,-3.668019316557892e-06,3.2273374857874255e-06,0.0,-5.6398997121549475e-06,0.0,0.0,-2.5601236923262727e-06,0.0,-6.719569230247976e-06,-3.5423660151183303e-06,7.578883789784509e-06,0.0,-3.6766205488935318e-06,5.739227283907812e-06,-8.344834911598757e-06,2.0695623091501132e-05,2.113648034814696e-06,-6.967728146687832e-06,4.839316326929361e-06,6.408446136181637e-06,3.865937067195111e-06,4.805662225347363e-06
1992-07-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.754392549120172e-07,0.0,0.0,-1.1238774989078186e-06,0.0,-6.597040737341487e-06,0.0,0.0,0.0,0.0,0.0,0.0,1.3127833009035368e-06,0.0,2.511754931731864e-06,7.229930283157357e-06,4.681695620195008e-06,4.296176754571112e-06,3.973096318786434e-06,3.64318300116836e-06,0.0,1.210229991750091e-06,-7.409011771726959e-06,0.0,1.8284467528455685e-06,0.0,0.0,1.4076921254664869e-06,1.4896836837308924e-07,9.291489436580396e-07,-6.997666146562495e-06,-3.668019316557892e-06,3.2273374857874255e-06,0.0,-2.3408276319468215e-06,0.0,0.0,5.737289545291081e-06,0.0,-6.719569230247976e-06,-3.5423660151183303e-06,5.4250193529415725e-06,0.0,-2.575482971759518e-06,5.739227283907812e-06,7.794673361657292e-07,-3.5530898921205397e-05,3.1675788958497068e-06,-6.967728146687832e-06,-6.665459801408802e-06,8.561672497047495e-06,0.0,4.805662225347363e-06
1992-08-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.02878010517181e-07,0.0,0.0,-1.471410542310921e-07,0.0,-4.7899388237530305e-06,0.0,0.0,0.0,0.0,0.0,0.0,-4.4966658095219416e-07,0.0,1.5348601398229914e-06,2.0196544112468256e-06,4.681695620195008e-06,4.296176754571112e-06,2.7748638882530928e-06,3.64318300116836e-06,0.0,1.210229991750091e-06,-3.0626499448861722e-06,0.0,1.8284467528455685e-06,0.0,0.0,1.4076921254664869e-06,0.0,-5.177407163448674e-06,-6.997666146562495e-06,-3.668019316557892e-06,1.6897964883009858e-06,0.0,-2.3408276319468215e-06,0.0,0.0,-1.329378840057295e-06,0.0,-3.520605883830722e-06,-3.5423660151183303e-06,8.896093621223314e-07,0.0,-2.575482971759518e-06,5.739227283907812e-06,0.0,-1.2724824391879149e-05,3.1675788958497068e-06,-3.733763226768139e-06,-4.917165865438904e-06,-5.996073991384079e-06,0.0,4.805662225347363e-06
1992-09-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.02878010517181e-07,0.0,0.0,-2.0095973719686805e-07,0.0,-1.657560792951462e-06,0.0,0.0,0.0,0.0,0.0,0.0,8.49959078818823e-07,0.0,1.5348601398229914e-06,2.0196544112468256e-06,4.681695620195008e-06,4.296176754571112e-06,2.7748638882530928e-06,2.1844503215775063e-06,0.0,6.191638879865041e-07,-1.9632862143702606e-06,0.0,1.8284467528455685e-06,0.0,0.0,6.882721734526026e-07,-6.532902205589961e-06,-5.177407163448674e-06,-6.997666146562495e-06,-3.668019316557892e-06,1.0964280946140936e-06,0.0,-1.7448965875682912e-06,-3.7866662602769045e-06,0.0,0.0,0.0,-3.520605883830722e-06,-2.4347674893339517e-06,6.975267471986479e-06,0.0,-2.575482971759518e-06,5.739227283907812e-06,6.969209923388675e-06,-9.000766754498857e-06,2.266885145083095e-06,-5.773799656494411e-06,-4.917165865438904e-06,-5.996073991384079e-06,0.0,4.805662225347363e-06
1992-10-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.977271970844824e-07,0.0,0.0,-2.767289855827415e-07,0.0,-1.657560792951462e-06,0.0,0.0,0.0,0.0,0.0,0.0,8.49959078818823e-07,0.0,1.5348601398229914e-06,4.1675582607666355e-06,4.681695620195008e-06,2.9457998761750133e-06,2.7748638882530928e-06,2.1844503215775063e-06,0.0,-3.434215257751295e-07,-1.9632862143702606e-06,0.0,1.2833981995953426e-06,0.0,0.0,6.882721734526026e-07,-6.532902205589961e-06,-5.177407163448674e-06,-6.997666146562495e-06,-3.668019316557892e-06,1.0964280946140936e-06,0.0,-1.7448965875682912e-06,-3.7866662602769045e-06,0.0,0.0,0.0,-5.1050157194665875e-06,-2.4347674893339517e-06,6.975267471986479e-06,3.3474209936248906e-07,-2.575482971759518e-06,-1.4237663222398751e-06,6.969209923388675e-06,9.011393295691403e-06,2.266885145083095e-06,-7.732281385211841e-06,-4.917165865438904e-06,-9.778597534337479e-06,0.0,4.805662225347363e-06
1992-11-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6526687183986623e-06,0.0,0.0,0.0,0.0,0.0,0.0,1.5283618013671605e-06,0.0,2.4479032913573713e-06,5.5895542398926875e-06,4.681695620195008e-06,4.1861148086536985e-06,2.7748638882530928e-06,3.525481402424363e-06,0.0,-1.2500350959750674e-08,-1.9632862143702606e-06,0.0,1.9197691739777243e-06,0.0,0.0,1.2376699527386389e-06,8.666277153328392e-07,-5.177407163448674e-06,-6.997666146562495e-06,-3.668019316557892e-06,2.015560631564243e-06,0.0,0.0,-5.539834611376713e-06,0.0,0.0,-5.880692225332853e-07,-5.1050157194665875e-06,-2.4347674893339517e-06,6.975267471986479e-06,3.3474209936248906e-07,-8.987429829080813e-07,-2.3203904927391634e-06,6.969209923388675e-06,1.5602107005495106e-05,2.266885145083095e-06,-7.732281385211841e-06,-7.346663604812806e-06,-9.778597534337479e-06,6.241695630018513e-06,7.833076191950712e-06
1992-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.9663843982984743e-07,0.0,0.0,0.0,0.0,0.0,0.0,2.288040562013822e-06,0.0,3.995722525816867e-06,9.491791339817445e-06,8.097462171807477e-06,7.098375959572072e-06,5.42600969146326e-06,5.303252309382025e-06,0.0,-1.2426393865118683e-06,-5.826465366609033e-06,0.0,7.535023731385587e-07,0.0,0.0,1.9178826547791643e-06,2.969654744535458e-06,1.6365961329756363e-06,-6.997666146562495e-06,-3.668019316557892e-06,2.8882700183363977e-06,0.0,0.0,0.0,0.0,1.1718412302956227e-05,0.0,-9.340123291075642e-06,-5.447938162914105e-06,6.975267471986479e-06,1.4422446683740531e-08,-1.4836995895872125e-06,0.0,1.1807049315659562e-05,2.9205809317870288e-05,1.6121358507622714e-06,-1.550566495549578e-05,-1.1339978144887955e-05,-1.477284056924252e-05,0.0,-1.581934345248646e-06
